,id,name,category,ratings,review_counts,zip_code
3993,zNL9Ajmn3gHUk__kpX7aIg,Cinco Mexican Restaurant,Mexican,4.5,65,M6R 2L2
3994,3S8nDh3gK2BmG-_HjDjh6w,Kothur Indian Cuisine,Indian,4.0,42,M8V 1P7
3995,yRUZ_sIxV6FyNygZD6MNTg,Trattoria Leonardo,Italian,4.0,62,M9A 1A9
3996,ubvBLftgooP1vCJjvWgNVQ,Ed's Real Scoop,Ice Cream & Frozen Yogurt,4.5,17,M8V 1B6
3997,KX0Dt0CcPdWrSn6ThJ-6Lw,Shawarma Grill Xpress,Lebanese,3.5,58,M8Z 1N5
3998,S2fqTAlKuieQ1ZE2t7r6_w,Milestones,Canadian (New),3.5,74,M8Z 6C7
3999,atBul_9I4TtdozKU0mRBjg,Via Allegro Ristorante,Italian,4.0,70,M9C 5H5
4000,xvp1GmKW-LAllqL5IYw2ew,Outpost Coffee Roasters,Coffee Roasteries,4.5,73,M6P 1A4
4001,g29Wq8-qWAQok49AQO2WqQ,Bukhara Grill,Indian,4.0,61,M6S 1N7
4002,XMz3yiTXHR0CuOxRWcUf8A,New Toronto Fish & Chips,Fish & Chips,4.0,26,M8V 2Z7
4003,I3sKfkXsYv4oF54JGoHWew,Bryden's,Pubs,4.0,62,M6S 1P7
4004,oY-qFP5C-t0KUknxELTzQA,El Almacen Yerba Mate Café,Coffee & Tea,4.0,83,M6J 1H8
4005,bNynUUb2uYtHGLSD7mS3Bw,Shangrila Tibetan & Asian Cuisine,Himalayan/Nepalese,4.0,92,M6R 1A8
4006,p83NqJF3CNuiGhn-4XjAHg,Morocco House,Moroccan,4.0,63,M8W 3W2
4007,oz4oVv0yiPFdnKnTw01TGw,Taste of Thailand Cuisine,Thai,3.5,81,M9B 1B3
4008,HgqDZJpVY_eWJyYbFyTEfQ,Posticino Ristorante,Italian,3.5,35,M8Z 1M8
4009,09Z8oXGu9qA9xBwzgSFVfg,Plan B,South African,4.5,21,M8X 1B3
4010,HHpmT7KqOwUp1z2B-OfLtg,Viking Fish & Chips,Seafood,4.0,22,M8V 1C4
4011,V8_TO86CLj0ehQGIroGvYg,Craig's Cookies,Desserts,4.0,94,M6R 1A7
4012,GI4xM8NdeP6-1b7GVNbLiQ,BPC Best Portuguese Chicken,Portuguese,3.5,46,M8Z 1P4
4013,L8W83-wPFLMs457cAu60Eg,Campo,Spanish,4.0,49,M6S 3Y8
4014,CgtLpRLRRKpw5nTvWxlRWQ,Islas Filipino BBQ and Bar,Filipino,4.5,63,M6R 1B3
4015,TFwY8xTiHhSbLyDErdeGkg,The Big Guy's Little Coffee Shop,Coffee & Tea,4.0,23,M8V 1H8
4016,M8S7poDhCIzqQx1--GB-ww,La Cubana,Cuban,3.5,214,M6R 2M9
4017,0LXUiygAFnckcnIBjF9-mQ,Khao Gaeng,Thai,4.0,41,M8W 1P5
4018,cen0cy8yRG4DQSR_8xcupQ,Falafel World,Falafel,4.0,76,M6S 1P5
4019,-u5t4MPiqDernXYlwdOPPg,Hoai Huong,Vietnamese,3.5,31,M8Y 1L3
4020,gcD74zZvgd_sAO0R1o4waQ,Garleek Kitchen,Asian Fusion,4.5,40,M6R 1A4
4021,Jnw072ogcKlp758gI_PTjQ,The Grille Restaurant & Bar,Barbeque,3.0,120,M8Z 1V1
4022,7DW2fsInJRfOHMTj2Z6fJw,Brock Sandwich,Salad,4.5,102,M6H 1N5
4023,pDKITbL0no7HPHFodv9jTQ,Golden Gecko Coffee,Coffee & Tea,5.0,18,M6S 3Z2
4024,FoRVCri_clZDdhrYVlPmQw,Egglicious,Breakfast & Brunch,3.5,45,M8Z 5C9
4025,PqsF56BoiXAh26kXnzSykw,Fair Grounds Organic Café & Roastery,Coffee Roasteries,4.0,43,M8W 1R1
4026,gaEgDDKsuBVzDFg8wsF2Ig,Apache Burgers,Hot Dogs,3.0,146,M9B 1A7
4027,kueYOQWEZNTljmWODI0czg,George the Greek,Greek,4.0,45,M8W 1P5
4028,AMIAKhunQPhQc0BiZtKqCA,Otoro Sushi,Sushi Bars,4.5,21,M6S 4W1
4029,oMlfBJw_YQKhT-9wZCoxfw,Avenue Cafe & Bistro,Cafes,4.0,24,M8Y 3H8
4030,Nqjig71Pc0hUz5LafqmETw,The Keg Steakhouse + Bar,Steakhouses,4.0,64,M9C 1B8
4031,h2qoDqeVdTDnJRGQGqsi4g,Bombay On the Lake,Indian,3.5,40,M8V 1K2
4032,sUTgw9d2-OkYSRmF0wK75A,Union Chicken,Chicken Shop,3.5,82,M9C 1B8
4033,clZe2m5wDeZsBsGnTnX4Gg,Ranu Thai Cuisine,Thai,4.0,36,M8W 1M8
4034,xD293QcX3kHO5Z1Kz5zPww,Coffee Tree Roastery,Coffee Roasteries,4.0,52,M6S 1P9
4035,wNWWTVl6kCQJdDuHbx2dYw,Humber Bay Park East,Parks,4.5,11,M8V
4036,mSm-zi8b2H-vK8naUSESqA,Yellow Cup Cafe,Coffee & Tea,3.5,92,M9B 6J1
4037,L-3tkpZxJyqlECxt1okQDQ,Ed's Real Scoop,Ice Cream & Frozen Yogurt,4.5,44,M6R 2L5
4038,HOGdBz2w9VZbw2yyM-WA3g,The Mugshot Tavern,Bars,4.0,92,M6P 1B2
4039,bbSb-uviEUNlCw1bitAmQg,Baddies,Coffee & Tea,4.0,90,M6H 3Y9
4040,XkvqT4fdp-hNQPAbee6_iA,Jimmy's Coffee,Cafes,4.5,8,M8Y 2R3
4041,jCA6s8HQfZqSKxH5pCOZWw,Dundas Street Grille,Breakfast & Brunch,3.5,69,M9B 1A9
4042,T_ZMSF3Yj_YMQL7X60Ok7g,Flame Food+Design,Canadian (New),4.5,22,M6S 1N2
4043,RDqut1o5n3wuwUZa0CJ3jg,Kingsway Fish & Chips,Seafood,4.0,43,M8X 1C4
4044,JSjce9VfPidXokK6WkolKw,Firehouse Subs,Sandwiches,4.5,24,M9C 1A7
4045,_vZGSGGbHnwA65rM5_V_Rw,Leziz  Kitchen,Mediterranean,5.0,10,M8W 2A4
4046,7S88CYiqdre3EiQgIDwCbQ,Snack Shack,Fast Food,4.5,14,M8V 1M4
4047,w761Gs5wswaiKRNq0IpA7w,Fat Bastard Burrito,Tex-Mex,3.0,76,M8Z 1R5
4048,98rv_GSV7ef9pXCPP0CuZA,OBQ Burger,Burgers,4.0,32,M8W 2K2
4049,hjdKH8-hrV97anWxX0JBqQ,Creme De La Creme Cafe,Breakfast & Brunch,3.5,67,M8X 1C1
4050,hyXNS3tSmi6njhBjgo8eGw,Toji Sushi,Sushi Bars,4.0,47,M9A 1C2
4051,rXcq6CWUlrUhZPQUs1U35Q,Tasty Korea,Korean,5.0,10,M8W 1M8
4052,CDdVWG7qUtWpnFyByymiww,Kitchen Hub,Pizza,5.0,7,M8Z 1P3
4053,djKTruHtS4n_vlfOknxjRw,Queen's Pasta Cafe,Italian,3.5,79,M6S 1N8
4054,c6ZJNNcruSMntRbm_VtbRg,Bread & Roses Bakery Cafe,Bakeries,4.0,49,M6S 1N6
4055,eXgDqKD7-sojyzh6q7PJ4g,The Sweet Gallery,Desserts,4.0,23,M8Z 3A9
4056,C8Ehjy_oDzYcy3-wf32Y4A,Mekong River,Vietnamese,3.5,54,M9B
4057,A1Xgwse4245M7bTglE5jXA,Firkin on the Bay,Pubs,3.5,54,M8V 1A1
4058,tj2gQTkjeHCZZup5jTzVnA,Sushi 2 Go,Sushi Bars,3.5,36,M8Z 1P1
4059,gVILTnDFDsVuVdxFVkRK7A,The Captain's Boil,Seafood,4.0,66,M9C 5H5
4060,OFsAM3mHhtciMqFx-Zwu6w,Tatsu's Bread,Bakeries,4.0,25,M8V 1L7
4061,pzIXxUDaYVUFwDq6dUf1bQ,The Coffee Bouquets,Cafes,5.0,10,M6S 4E4
4062,jYxrO2UcqmUTWoXI4peMZg,Albatros Pub,Pubs,4.0,22,M8V 1K6
4063,Y8WQEE41enzefOEq_Gmhww,Cho Dang Soon Tofu,Korean,3.5,78,M9A 1B9
4064,0sUd4i07uoQrE9DVMCLOuw,Green Mango Express,Thai,4.5,17,M8Z 1R5
4065,nIwtGMkMyx0elLxVFs1D6A,Aztec's Mine,Mexican,4.0,90,M6P 3K9
4066,KhqkYZ0T7JGbecpVH3QURQ,Sumo Boi Sushi,Sushi Bars,4.5,17,M9B 1B4
4067,nVZDhTajHv7RozMXxoqpFg,Tokyo Sushi,Sushi Bars,3.5,33,M8Z 1M8
4068,1i13cN3pfq7sWaQtg_t1DQ,Baka Gallery Cafe,Cafes,3.5,58,M6S 1N6
4069,6ALBeke4yZcCorqLMvpFoA,Easy Breakfast,Breakfast & Brunch,3.5,126,M6R 1A9
4070,80qlT-7liqYBXUQCeRLmUg,Volare Ristorante,Italian,3.5,23,M8Z 1M8
4071,jd2jM22n-2DaIqlqVitUbw,Dong Gia,Vietnamese,4.0,31,M8W 3S2
4072,-dSfSU0Nwwh2b0aLo5ifyw,Kebab 49,Turkish,3.0,99,M9B 1B1
4073,8S60rwfUEDwOv0VE27ySTg,Demetres,Desserts,3.5,39,M8X 2J2
4074,VSgrQWkpv15FJuqmNE3srg,Mitzi's Café,Breakfast & Brunch,4.0,97,M6R 2E2
4075,NdjkMdndosAJvuYpK8hneQ,Revolver Pizza,Pizza,4.5,12,M8Y 2R3
4076,Zn6DD4bPZPp0haHQB2U3Eg,Bake Sale at Six Points,Bakeries,4.0,41,M8Z 5Z4
4077,yE0f7SPDqafcaE1D8WsmDQ,Goodfellas,Pizza,3.5,67,M6S 0A1
4078,rxr0kjcVwX22QI2Hq5iA4w,Grappa Restaurant,Italian,3.5,26,M8Y 1K8
4079,BY9JxpTr9XAHJcgOMccz1A,Bloor-Jane,Breakfast & Brunch,3.5,55,M6S 1P9
4080,hQeS3VtQD7UDzl-qvW_AfQ,Pearl Sushi,Japanese,3.5,28,M8V 1B7
4081,yIv16u-qg-kkY20Fdho2Lg,Pho House,Vietnamese,3.0,96,M9B 1A8
4082,s9Xme3zGwJtId5_6YonmhA,Amber European Restaurant,Modern European,4.0,33,M6S 1P5
4083,7i0kkZ79MMkI59qCGilltQ,Norling,Himalayan/Nepalese,4.0,68,M6R 1A4
4084,hMkM4z0LYNgi29OcYrjGlg,Super Baker,Bakeries,4.5,9,M8X 1G2
4085,5iawpo9MaMaMcqtQxxbfqQ,Cherry Bomb Coffee,Bakeries,4.0,74,M6R 2K6
4086,LauvdfR0EmajWB8l9aihAg,Panagio's All Day Grill,Breakfast & Brunch,3.5,20,M8V 1B6
4087,vdCO-FA2L86XpMazfYlnVw,Izba Restaurant,Modern European,3.0,51,M8Y 1K7
4088,gUTJx4OCun8iqJjlp7xIQA,Holy Perogy!,Polish,4.0,14,M8Z 1N4
4089,Oz4S6OoptmKAZfGBsa5x9g,Rocco's Plum Tomato,Italian,3.0,48,M8Y 1J2
4090,-xUApyBGJ46dPQV5nD2Wug,Kelseys Original Roadhouse,Comfort Food,2.5,75,M8Z 6C7
4091,KMpyu-b4waO9NTinzJbXPQ,High Seas Restaurant,Fish & Chips,4.0,20,M8Z 4S1
4092,xc49mpXn31ziDTCnlvSt-Q,The Olive Restaurant,Canadian (New),3.5,43,M8Z 5X2
4093,ZCO1NEVELMvMpfGDxC7BZQ,Il Padres,Pizza,3.5,17,M8V 2V6
4094,JlIK-c-pINHz4WWT2xYPEA,Hot Oven Bakery,Bakeries,4.0,31,M6S 1N6
4095,z43YYRBLh7itGkLCCJV7GA,Rocco's Plum Tomato,Pizza,3.5,37,M8Z 4S1
4096,-sF3fgPC6ETJz0hzB3gFgA,Montana's,Steakhouses,3.0,68,M8Z 6C7
4097,c-6ECG_qjX09UBOI1VrZyg,Milano's Pizza,Pizza,4.0,47,M9B 1L3
4098,YXeRxDKwR0EuVKQwvTQVBQ,Souvlaki Hut Greek Taverna,Greek,4.5,18,M8X 1C8
4099,zQRgTsipvU36PrEuC2pjaw,Burrito Boyz,Mexican,4.0,36,M8W 1R2
4100,hdqhXOzPrwskT55T9mkC2g,Paramount Middle Eastern Kitchen,Middle Eastern,3.0,70,M8Z 1V1
4101,Ay0g8Fnn-yZZkbarz4c5Fg,Simon Sushi,Sushi Bars,4.0,26,M8W 1N2
4102,2IKkooPTSW4YdrdptyBKbg,Lit Espresso Bar,Coffee & Tea,3.5,77,M6R 2L6
4103,wY8EmrjhokXEgSeCOJwoqQ,Calabrese Pizza,Pizza,3.5,27,M8V 1K2
4104,68Qclj9uYXM7heF4TeIGBg,Sloppy Joe's Bar & Grill,Bars,3.0,59,M8W 1N5
4105,y4tQvcCMQCYB82qV-OhqIg,The Rustic Social House,Cocktail Bars,4.0,14,M8V
4106,ElcjcVC348qqJ1kTS9i7xw,The Goods,Vegetarian,4.0,44,M6R 2M3
4107,gQjSMZYAeJalH6nNfj6Gtw,Caribbean Queen Roti Hut,Caribbean,3.5,22,M8V 1J5
4108,H5oLlt9G6ifU11n86oP5Fg,COBS Bread,Bakeries,5.0,11,M6P
4109,x1fGFjJEsOWTr3JKA0cjsA,Gatto Wood Oven Pizza,Pizza,4.0,26,M6S 1P2
4110,kC9xjFyucgCupZloE8BrWw,High Park Zoo,Zoos,4.0,25,M6R
4111,gWGewfQrHusvzSQ1u-F_HQ,CakeStar,Desserts,4.5,10,M8W 1N2
4112,d8p1Lt2t4MNi2YWb9i8DrA,Swiss Chalet Rotisserie & Grill,American (Traditional),3.5,31,M8Z 1S1
4113,nCxaN9un60UpE1sWf8gGqA,Harry's Steak House,Steakhouses,4.5,14,M8X 1E2
4114,F1lBfCkoi3fYudixIMH2Sg,Brewhaha At Bandit Brewery,Yelp Events,5.0,15,M6R 1X1
4115,40dlp6Rvjbap4jkClhJR2Q,Pazzia Osteria,Italian,4.0,14,M8Z 1N7
4116,sHnN3JliwVWvGX76Odmlbw,Local Kitchen & Winebar,Wine Bars,3.5,81,M6N
4117,cA9LmSotIsN3C8zCI94--A,Queen Margherita Pizza - Baby Point,Pizza,3.5,84,M6S 2E4
4118,gTzBrOVpzlRGi9po3UzcJQ,Breakfast Room,Breakfast & Brunch,3.5,21,M8Y 2R3
4119,vxTV73VIhjskiFcI-9zLOg,Pulcinella,Italian,3.5,40,M8W 1P7
4120,uCJ3IC6mRw0cgC8sOKAL9w,Green Mango,Thai,3.0,66,M8X 1C2
4121,rMx2hTKVLrabu_iaI8L5vA,Home,Bakeries,4.0,57,M6H 3S5
4122,dmolFt7_-B_dItBgnGxjrg,Vivo,Pizza,4.0,28,M9C 1A8
4123,ZogV_sPyn2FSb6nrc3eIng,MELTwich Food,American (Traditional),4.0,12,M8Y 1L3
4124,lkq6i2x3vUsR7ZNrIFqoIw,The Monks Kettle,Bars,3.5,33,M8X
4125,amsvLzfEvCzLwP0MnXAJ1w,King Slice,Pizza,3.5,96,M6P 1A7
4126,T4ERE29orvZoRJxKXFwEFA,Three Brothers Restaurant,Mediterranean,4.5,7,M8Y 1K8
4127,_FChVG5UzT4yno0h5kWMTQ,The Works,Burgers,3.0,69,M6S 1N6
4128,sg9k_AhqasHCma-_JnGLsw,Palace Pier Park,Parks,5.0,6,M6P 3K7
4129,BJ0pJxKFxzVGDtsknbLFRQ,Ruyi Garden Chinese Restaurant,Chinese,3.5,16,M8Y 1K7
4130,ER0Ck0B8t_Ghwuxd7rzdHw,Rocco's Pizza & Pasta,Pizza,5.0,5,M8Z 1P6
4131,pQyPa2pdQSQCn5gjJW_BTw,Golden Stove,Chinese,3.5,20,M8V 1C4
4132,uyIfsow3XxON9QJK2FTaXQ,Aris Place,Diners,4.0,55,M6R 2L6
4133,rIT-2aXUkBFeDBHjAz24Vw,Fresh Pizza Plus,Chicken Wings,3.5,16,M8V 0B1
4134,HB6brhDEQKVFwsZTXIg9-A,Martin Goodman Trail,Parks,4.0,13,M6P 3K7
4135,WVzCMOvn9MnEwTC20GmIWg,Mad Mexican,Mexican,3.0,111,M6S 2E2
4136,gZxqIDN4d53uydH-qM5OAQ,Henry VIII Ale House,Pubs,4.0,22,M8X 1C8
4137,Dje1VOaJy10XVz4UIZXjLw,Los Arrieros,Colombian,4.0,31,M6S 3Z2
4138,_ahgIGB3sl5nNYa6WPPAdg,ASA Sushi,Sushi Bars,3.5,46,M6S 3Y2
4139,_qAmhbC7mZpiblBMrhIH7A,The Commoner,Gastropubs,4.0,47,M6R
4140,rFb9J1njudA6j7zym5hL1Q,Magoo's Gourmet Hamburgers & Ice-Cream,Burgers,3.5,65,M8X 1Y6
4141,x3KmMr1qSFaxUZ24K-YpbQ,Panera Bread,Salad,3.5,51,M9C 1A7
4142,9EFl_EUSaW3Qiq-8Hlc92g,Albany Pizza,Pizza,4.0,52,M6K
4143,yFTCceSx3CPAa4X2rKEY2w,Humber Bay Park West,Parks,4.0,9,M8V 3X7
4144,mN0bCGteXHDpUzH2xqrABQ,Bake Sale,Bakeries,4.0,20,M6S 1P2
4145,E8Z0EdUWQyZ9p6STrtNNxA,Red Lobster,Seafood,3.5,54,M9C 5H5
4146,Ft54rxPfVRo2VGAEG20O0Q,Little Tibet  Restaurant,Himalayan/Nepalese,4.5,21,M6R 1A1
4147,K4IQqHNtW_dYG6NmR_1FSQ,Lotus Island Vietnamese Eatery,Vietnamese,4.5,31,L5E
4148,tTx6Ac4yQWNnRW2qMHFztg,Yumi Japanese Restaurant,Japanese,3.5,41,M6S 1P5
4149,5v_nv9JgJtWHLPw8grPn-w,Michael's West Indian Flavor,Caribbean,4.0,11,M8V 4C9
4150,cpjAqwVzGjDn6EpVl4n2mw,The Bread Essentials,Bakeries,5.0,4,M8Y 2R5
4151,kf9FtBLOibE9lvWSyVAV_w,Gojima,Japanese,3.5,29,M8X 1E9
4152,-n27mJ_jQWGCuIukTvg9Mg,Cabin Fever,Bars,4.5,31,M6P 1A6
4153,a5LPHftunsV3OciDaumJXQ,Galata Cafe,Turkish,4.0,24,M9A 1C2
4154,FwcIo83tMqzU6COsUHBGAg,Whelan's Gate Gastropub,Irish Pub,4.5,32,M6P 1A6
4155,hWrr711CC8UpHvQPKyluqQ,Sempre Pizza & Pasta,Italian,4.0,22,M8X 1C4
4156,Zkw7LIIKJWHsdxkqU5VwXQ,Ka Chi,Korean,3.5,46,M6S 1P2
4157,znu3EN7tDFIXmiTwKvX1Ow,Osaka Sushi Japanese Restaurant,Japanese,4.0,53,M6P 1A7
4158,KAyQ07GqrfP1VW5MhxvEHg,Cafe Pho Nho,Vietnamese,3.5,71,M6R 1W9
4159,PcPN_HyvtZpCZ0b_4l_45Q,Five Guys,Burgers,3.0,57,M9C 1A8
4160,mEHvb1m8_g4zGneN-RWVrA,Etienne Brulé Park,Parks,4.5,12,M8X
4161,iNNSrMDE_OUKpRdeCt-R6Q,Peter's No Frills,Grocery,4.0,42,M6K 3C6
4162,kD05qsPROIFoEhgQIp_Vig,Gohyang Restaurant + Bar,Sushi Bars,4.0,20,M9A 1C2
4163,YrT9HFcGCJIEf0dY8-HDEQ,Pho VP,Vietnamese,3.5,40,M6S 3Z3
4164,OR6iRk0vrMzE-1gLg-WYrw,Grenadier Cafe,Breakfast & Brunch,3.0,82,M6P 3K7
4165,O0XcTrBa8dR_kjoi4P8hww,Terry's Restaurant & Bar,Greek,4.0,119,M1H 2V6
4166,cWPTOM_o5toaXpq0gNxD7Q,Vanta Coffee Club & Eatery,Coffee & Tea,4.0,220,M1S 2B4
4167,_4noxz6NM0gBeVhZ58Emtg,Lamanna's Bakery,Bakeries,4.0,288,M1B 1G8
4168,VZbKJBbcxCOvuZyuEOojsg,Toronto Zoo,Zoos,4.0,239,M1B 5K7
4169,IqA4HjCLyYbrYBcs1JxHzA,The Keg Steakhouse + Bar - Estate Drive,Steakhouses,4.0,85,M1H 2Z1
4170,9DHE9JieR80pYkpyr19iZQ,Fratelli Village Pizzeria,Pizza,4.0,111,M1C 1B6
4171,ZyOuwa3Eau6dbUiEPwsUoA,Katsuya,Japanese,4.0,152,M1S 1V3
4172,CboINhcX-R1PGNtESJwQPQ,Mona's Roti-Caribbean Food,Caribbean,4.0,120,M1S 4N6
4173,mUUTJY9_BqmAYxypHiqWrw,Francesca,Bakeries,4.0,150,M1S 2Y8
4174,MphZ3K-bp62qQ1aKxbKB4Q,Ho Sushi Express,Japanese,4.0,67,M1H 3J1
4175,9XcWAcp1dCpcLcHTBENn-Q,Gourmet Malaysia,Singaporean,3.5,274,M1S 1V2
4176,grzKamxEuXTZrTkiztLQGg,Babu Catering & Take Out,Indian,4.0,131,M1S 4N5
4177,2YsKefH250qxg28QCyEWZw,Samosa King - Embassy Restaurant,Indian,3.5,193,M1S 4Z8
4178,qIYoTx7pTNsGjAFXp9noTg,Chubby's Subs,Sandwiches,4.5,33,M1B 3V9
4179,4m-rvMT_YtzMx1HcW8Jugw,AiSushi,Japanese,3.5,68,M1S 4N8
4180,VnibgMdZkBqnMDnY4BWPUg,Naan and Kabob,Afghan,4.0,51,M1B 2W2
4181,jMArT7rSpW3Be8CaI6wo-w,Osmow's,Middle Eastern,3.0,94,M1E 4P7
4182,NOHh2pgOTUBqp82IQlRQMQ,Panagio's All Day Grill,Breakfast & Brunch,3.5,138,M1S 4K1
4183,FfF8XGFf8_BSlWSjIgqeQg,Scaddabush Italian Kitchen & Bar,Italian,3.0,188,M1P 2K2
4184,uSsTuB82xu2kgSUeNNKQcg,The Roti Hut,Caribbean,4.0,90,M1S 3E5
4185,bg3YcuqVyQofTz5d4kKgug,Federick,Chinese,3.0,157,M1H 2V6
4186,sA-YqTMe2bJmg1MgbfowuA,Whisked Gluten-Free,Desserts,4.5,30,M1H 2W1
4187,x3JHj5h33ouzw_Ynj-utJg,Asian Legend,Chinese,3.5,119,M1S 2V7
4188,av8IudUXe91QRrUQvIXhDA,Caribbean Wave,Caribbean,3.5,56,M1B 5N6
4189,w6ibNQvq0IM5LUUOvrtybQ,The Local Cafe and Restaurant,Cafes,4.5,13,M1G 3T8
4190,WKayXylpXcAEReoqgNK3tA,The Avenue Restaurant & Lounge,Caribbean,4.0,38,M1H 3C7
4191,L_thK7r3K_h5M4tV7amEKQ,Honey B Hives Restaurant,Breakfast & Brunch,3.5,167,M1V 4C3
4192,fX3ukB5oZe5H_4LdM4zVRw,Highland Fish & Chips,Seafood,4.0,35,M1C 1H1
4193,7Gl_h0Dz4r3xEILhe6taNA,Hakka Legend Asian Cuisine,Asian Fusion,3.5,67,M1H 2V6
4194,7NurnM6G9b_2jTEKpIkQpg,Canbe Foods,Indian,3.5,62,M1H 2V5
4195,m3K_2-kkNUFrXh74QUfaHg,The Suya Spot Scarborough,African,4.5,18,M1E 3G1
4196,_BBXbO8lI-yf4uLHUzRkgw,McCowan Fish & Chips,Seafood,4.0,49,M1J 1K2
4197,b3MpAIqz0opPRWsTgZuHKA,Sunny Up All Day Breakfast,Breakfast & Brunch,4.0,31,M1E 4Z4
4198,R4ARXHVC37-dOVweeLcpvQ,Teds Restaurant,Diners,4.0,45,M1C 1B6
4199,BQNjtWP9CWskH7iqy7UoJA,Fabian's Cafe,Desserts,4.0,27,M1H 2Y2
4200,Ket95P-dPSo__2bnaSmGow,Gerhard's Cafe,Cafes,4.0,30,M1H 3C7
4201,YgKpIffhBCpIJgMT6xg01w,Canyon Creek Chophouse,Steakhouses,3.5,100,M1P 5J1
4202,9p9w8LoSiYSG-lkYZ8TS5Q,Island Spice,Caribbean,4.5,21,M1S 3E6
4203,E_mRnwhHLuz6tgMBScw1mw,Phoenix,Chinese,4.0,39,M1J 3H3
4204,Q8uwArm4h8bhsqxw84Gd8w,Charcoal Kebab House,Halal,3.5,70,M1H 1A4
4205,Jcyu0ml7rxizEA8giSH-8A,Kandahar Kabab,Halal,3.5,116,M1B 2W3
4206,6j67nog58__bFPqd620Rrw,J&J Kapuso Filipino Restaurant,Filipino,4.0,49,M1P 2X8
4207,AIasveRX0245WeAH0C46Uw,Chick Fiesta,Portuguese,4.0,35,M1H 2R5
4208,aWlvKKSAE6ZFPK3ij6ubqg,Twice As Nice,Caribbean,4.0,34,M1E 2M4
4209,Jc2jTrilr_FPfFpJztnZxQ,Hakka No. 1 Restaurant,Indian,3.5,36,M1E 2P1
4210,99p317EU5I0g4K8zHJD1ng,Jack Astor's Bar & Grill,Canadian (New),3.0,133,M1P 2K2
4211,o80WsixApYT1enf3AH6N2Q,Chick-N-Joy,Fast Food,4.0,20,M1E 2N7
4212,Ze4VPogvcD7inc3QuvY_yg,The Markham Station Restaurant,Canadian (New),2.5,151,M1S 4N8
4213,Q05j54VUTxVRu29CFpBfKQ,El Pulgarcito,Latin American,4.0,39,M1S 3A7
4214,8cDP0mjK0J6lk292IeKRGg,Drupati's Doubles and Roti Shop,Caribbean,3.0,71,M1H 3C7
4215,wFTUOOJ_0quggjgXOpP7DA,Sa-Fire Restaurant & Bar,Caribbean,4.5,15,M1G 2M3
4216,Yd5WscaQbrAGJgaB3JZKpQ,Cora,Breakfast & Brunch,3.5,62,M1S 3P6
4217,39nPYUxkRn8SQY29C322UQ,Love Me Sweet,Desserts,4.0,37,M1P 4P5
4218,Q62lGVKqoKJ09lZNt2qpfw,Lucky Chinese Restaurant,Hakka,4.0,80,M1P 2S1
4219,ydqsVyGMN7N-E1aOA0wOnQ,Patty Time,Caribbean,4.0,34,M1P 2S8
4220,2VtTzskzFcwVnXgGYsY1lQ,The Captain's Boil,Cajun/Creole,3.5,68,M1S
4221,9_Zdmxwqu3jFWwxaD14qEQ,Montmartre Bakery,Bakeries,4.5,35,M1P 3A6
4222,qrr5PjTljEn_94tL83ETag,Lac Vien Express Restaurant,Vietnamese,3.0,93,M1B 2W4
4223,rgG2k-8qHXuO4ZKhC1AmIA,La Sani Grill,Pakistani,3.0,72,M1H 2V6
4224,GKEl7LNGUqJiQWNQ0vpH8Q,Milestones,Comfort Food,3.0,96,M1P 4P5
4225,q-E9oE0StdOfMWIHiotfng,Coffee Culture,Coffee & Tea,2.5,96,M1H 3B7
4226,-rKuAcB5suEWKhcUiqr13w,AllStar Wings & Ribs,Chicken Wings,3.0,102,M1H 3K3
4227,8HAsNLoSr3xi5rwQretp3w,Patty King Bakery,Bakeries,4.0,31,M1P 2Z7
4228,QbezpPQVADzR58m5Ngy2NQ,The Olde Stone Cottage Pub & Patio,Pubs,3.5,51,M1J 3H5
4229,JvFbQ7WwKd0EhfpIcfa6Vw,Spice Club  Indian Cuisine,Indian,5.0,8,M1E 2N9
4230,GjfXHtfGGScJoJDk7hbR5A,Aunty Mary's,Seafood,3.5,25,M1G 1R1
4231,7hUp4XxmUCGqvPFAM8IJww,Moxie's Grill & Bar,Canadian (New),3.0,102,M1P 4P5
4232,ig8HTfHUoXDxmZSV4-73JQ,Malt N Salt Fish & Chips,Seafood,4.0,26,M1C 2J6
4233,S8U3oGLIWGh8U13dTBp04A,Thai Room,Thai,3.5,55,M1S 3P8
4234,DR5C7EQFLp8PZwr7TV80ng,St Andrews Fish & Chips,Seafood,3.5,43,M1P 2Y3
4235,YFhz5kWkrsvJDApPp1NIhg,Krispy Kreme,Desserts,4.5,10,M1E 2N3
4236,3bd5LGDc0v782OlAWU3R1Q,Pho Dau Bo,Vietnamese,3.0,44,M1H 1R2
4237,cQ2T1Vya1kk7MQuDeojo7g,Starbucks,Coffee & Tea,4.5,21,M1B 1G8
4238,F4w3qLxGbZMdkHut_oGH_Q,Northern Smokes,Halal,4.5,13,M1C 1B7
4239,1hYwrO1IW_2zEIrjTANZpQ,Rouge National Urban Park,Parks,4.5,13,M1B 5W8
4240,YjGduTmr7wTF_lPAY2Hpng,Sammy's Family Restaurant,Diners,4.0,25,M1J 1K2
4241,HTZFw4QDKhD8KRbnb5ZuJA,Chicken Kitchen,Seafood,4.5,12,M1G 1P7
4242,_pm_LHokHREl-BVO-vjcaA,Nicey's Eatery,Caribbean,3.5,44,M1B 2W4
