restaurant_id,name,category,ratings,review_counts,zip_code
AVqjAx6j4HAvUb8t3_lv8Q,St. Louis Bar & Grill,Chicken Wings,3.0,77,M2N 5R4
vMpJzMFst_9GP4boeqWIRg,Congee Queen,Chinese,3.5,122,M2M 3X4
Bo9uuPiAsq_z02eb87N41g,Sushi Legend,Japanese,3.5,235,M2H 1S8
EO3i5kTUG7_S2OIQ23sdSA,Mot Na Son Restaurant,Korean,3.5,44,M2N 5R5
zbxKm7iGUcgZ0d6oNWEO0Q,Jerk King,Caribbean,3.5,50,M2N 5M6
Z5L-jOexcqCXfXWTIWnYlw,Finch JungSooNae,Korean,3.5,66,M2M 3T6
GYgkmreQorRd5wJg0Pvnfw,Soban Cafe,Desserts,3.0,112,M2N 5S2
JhGatsqqE3nOzuJoDYtkGw,Hey Sugar,Bubble Tea,3.5,40,M2N 5R6
DysdkhS_rhTc938WEQJK3A,Patisserie Sebastien,Bakeries,4.0,40,M4N 2L6
HawJbjbA70EtOOJFzMZoSA,Yonge Street Food Court,Creperies,3.5,49,M2M 3S9
He_4k_w_8bjWnoepahS2zw,Petit Potato,Taiwanese,3.5,273,M2H 1S8
9plS24hVE2wSw1RLGNBa9Q,Rougamo & Noodles,Noodles,3.5,38,M2N 3G1
uklv_8iGhXk-Z_WukBdV_g,Fresh Burger,Burgers,4.5,15,M2N 5P2
FygWGVRGu9iBdoNU5f2rBw,Francobollo Posto Italino,Italian,4.0,30,M4M 4A3
iJziJyLGEbcgTw79t5a-hw,Hot Star Large Fried Chicken,Chicken Shop,3.0,65,M2N 7L3
dfDmylDjZAccgMyhYPbZaA,Satay On the Road,Thai,3.0,55,M5M 4A5
5C57zUQdzvNrCus8JBawmQ,Magic Noodle,Noodles,3.0,64,M2N 5S1
bzCEZKU1qULZNsT_mlIT4g,Ava Food Market,Middle Eastern,4.0,20,M2N 3A8
51TWLeQ-Em-y2XNk--G7Fg,PŌPA,Burmese,4.0,31,M2K 1E6
UqkxgrG8-JUzsO6fsrzEyA,ITea One,Bubble Tea,4.0,19,M2N 5M6
WrKAFRFcx6GiLYR4Pshtgg,Mezza Notte Trattoria,Italian,3.0,58,M2N 5P9
1247DTKzVm84bOH8tjfzwA,Altona Kebob,Middle Eastern,3.5,59,M2M 3W2
KiP4NjelCHqNAf36JxXUQQ,Il Fornello,Pizza,3.5,64,M2K 1E6
jIEZmUZUjmTC0kn09LtJEg,Nolbu,Sushi Bars,3.0,45,M2N 1R3
Xyud-EuSz0Z0U0Dk9YoVzQ,Yang's Braised Chicken Rice - NorthYork,Chinese,3.5,28,M2N 5R3
P39yhVb1mR3akLeuSmH97g,Cheers Chicken & Beers,Korean,3.5,52,M2N 7K4
Gi7LvHnVguT-LOonsVio-g,Xing Fu Tang,Bubble Tea,4.5,10,M2N 5M1
tNEHvrlyvy4N-9ryAaI7ag,Basil Box,Thai,4.0,29,M2M 3S9
cDz_5MwEZV1LIkJiIFDpoQ,Trio Ristorante and Pizzeria,Italian,3.5,40,M4N 2T5
dM8i3hklYuGE2xiVsQZ4Yg,Red Bean Waffle House,Desserts,3.5,78,L4J 7Y1
Nv7VKlpDpbmh763GvcOAdw,Pho V Express,Vietnamese,4.0,17,M5M 4A2
Y5eFSPCS_c3k6ueiCRj6dA,North Restaurant- Shomal,Middle Eastern,3.0,172,L4J
o01CFAr6PcQeOJYOybgSnw,Enkang Dumpling,Chinese,4.5,7,M2N 5M6
Q8-4uLtLJeXHJZZsr2Zexw,Sakura Garden,Asian Fusion,3.5,46,M5M 4A2
GKKEyrn0Z2-ijhkVBb61jw,Starbucks,Coffee & Tea,3.5,26,M2N 6L7
_fVOI01nmMnTfKqsaupCfg,Cafe Landwer,Cafes,4.0,20,M2N 7E9
MTasygZc2fP3rbuLuduIjQ,Aroma espresso bar,Coffee & Tea,3.5,32,M2N 2J2
UX7EZuk2bRoqnoxPJJFO6w,Mr Sun,Bubble Tea,4.5,16,M2N 6K7
cylWGC6sPQbSXa1IiP-_Dw,Short & Sweet Cupcakes,Bakeries,3.5,34,M5M 4A2
NiXV9lomPk9JL8Z06CnyDg,Saigon House,Vietnamese,4.5,16,M4N 2M8
GkVyVKR2vGwHsweK6QbcGg,Miss Durian,Desserts,3.5,38,M2N 7A1
l6-gzJwHBAPnxCbSTE7QYQ,Yang Teashop,Tea Rooms,3.5,37,M2N 5R3
bscZEQuu4UURVR5kvh2jrw,Dim Sum Queen,Dim Sum,3.5,36,M4N 2L5
tQKRXnzWZllD4M3toa-UaQ,Taftan Kebab,Persian/Iranian,3.0,45,M2N 5R5
BVxen382pORVZNQEDdQlKQ,Tabule Middle Eastern Cuisine,Middle Eastern,3.5,57,M2K 1E6
SjgeuBlgKER9yegpoxT99w,Nomé Izakaya,Lounges,4.0,638,M2N 5N2
lHFnDajeoUTTgvkojkLhOw,Edwards Gardens,Botanical Gardens,4.5,49,M3C 1P2
dw2ST-AHUbu2xq0QNfngBA,JOEY Don Mills,Canadian (New),3.5,341,M3C 0H2
RwVXPEFAuTHktV2dAqDkNw,The Keg Steakhouse + Bar,Steakhouses,4.0,145,M3B 2M3
cPXasVLtq_1gmuSg65TUfQ,Dragon Pearl Buffet,Buffets,3.5,345,M3B 1Y8
Mksyt1TZQ-7vzCZjeuzfAg,CASA manila Restaurant,Filipino,3.0,325,M3B 1Y5
nBo99rJ9dG6-hiKdo7E7gw,Darband Restaurant,Middle Eastern,4.0,112,M3B 1Y5
klu0zF1rWAoNAhKPsFyUog,LOCAL Public Eatery - Leaside,American (Traditional),3.5,130,M4G 3V7
KEhK2LLfQ7q6xdCOpKpWmg,Charmaine Sweets,Bakeries,4.5,40,M4G 4B4
lsfFzCl7SXgoq8N5NjbvZA,Parmigiano Trattoria,Italian,3.5,30,M4N 2L1
BSchC5THOB0MFmzJTEqAnQ,Mt Everest Restaurant,Himalayan/Nepalese,3.5,84,M4G 2L1
rsjrcxOIJm9VdkSNpkXZ9Q,Via Cibo,Italian,3.5,129,M3B 1X8
ik9VvawL-BeAqlxTI1leew,Gonoe Sushi,Sushi Bars,3.5,123,M3B 2W6
OBG1j517k7aZRNC1HAL0TA,Fabbrica,Italian,3.0,207,M3C 0E5
_3fBaGFFg4cjOEiMOJ2cgg,Riz on Yonge,Gluten-Free,2.5,105,M4N 2L6
JwHp9IMXe56eTc5pjofJgQ,Nomé Izakaya - Shops at Don Mills,Sushi Bars,3.5,99,M3C 0E1
-w2WaIQWPH4iNeJz7IZKDw,Coppi Ristorante,Italian,3.5,31,M4N 2M6
c8DsYusKjQYUxnTj9BtVvA,Piazzetta Trattoria,Italian,3.5,28,M4N 2N1
PukvflzBCsYrwsU8IH9MIg,Wooffles & Cream,Desserts,5.0,17,M3B 3N1
dgU0QCBxDVxhIcB7lkV3fw,La Diperie,Ice Cream & Frozen Yogurt,4.5,11,M4N 2L6
iQDPdxmXXvW-mgy9gsKXhQ,Starbucks Reserve,Coffee & Tea,4.0,63,M3C 0H4
hUGsHeHHPfJ4gpj4LwHyXw,Classico Louie's Pizzeria,Pizza,3.5,51,M4P 2H9
P53-vcUZne1L1CNElu9m-g,La Boheme,Coffee & Tea,3.0,77,M4P 2H6
tUNWR38bHOsi42fqxaLvjw,Pukka Pukka,Indian,5.0,9,M4P 2J6
I54BYLDWfI3cC7Ehjb18Mw,The Bagel House,Bagels,3.5,28,M5M 3Y6
F9h98ZFHLCHG7SdVbXMz0g,Kwan At York Mills,Dim Sum,3.5,94,M3B 1X8
BTTnwjSTi-YCfwXobrFDBQ,Sherwood Park,Parks,4.5,13,M4P 2A8
W7Ua8ELRMm3IPd23fp7XjA,Matsuda Japanese Cuisine,Japanese,3.0,249,M3B 2W6
WHHmwtzZoQbm2v9DbMlgFA,The Homeway,Diners,3.0,81,M4P 2L7
5o-jVJv-nJqTBu1SoiZUUQ,HK Sweets,Desserts,4.0,27,M4P 2C8
2PZRu5q70e0p7jEMxaXsDw,Bier Markt,Bars,3.0,203,M3C 0H2
z6xwlHA_TgxmXSes3o2bbg,Kibo Sushi House,Sushi Bars,3.5,23,M5M 2G1
WrMA-plbuGyea6kZQzUxzw,Siam Square Hut,Thai,4.0,60,M4G 2Z8
YVb-l0FzwAuD9R8jNmR_zQ,The Uptown Pubhouse,Pubs,3.5,25,M4N 2L4
kM91Woq__EKVzLjo4dOTaw,Green Papaya,Asian Fusion,3.0,92,M4P 3H1
_79Rh-ZHS_0TTXBdIsslQA,The Bagel House,Bagels,4.0,44,M4G 3B6
YH8Bn-7pLR-SFR8MCgQj1w,Jules Cafe Patisserie,Bakeries,3.5,48,M4S 2M5
qjmcNUgd9tcyrAETcjvLsA,ThairoomGrand,Thai,4.0,51,M3B 1Y2
B9AHWTeEuC2s3jOawidKkA,Fukui Sushi,Sushi Bars,4.0,36,M4G 3B7
Kn6bzO3-KZhsxSExDUsOCA,Thai Spicy House,Thai,3.5,57,M4S 2M4
H_YBTOS23PRhrjWtP7TeJw,Marigold Indian Bistro,Indian,3.5,75,M4S 2M6
-Btu8zliXgeSH4eBm1u9Rw,Epi Breads,Bakeries,4.0,30,M4G 3B4
Dcpl3tijmPwSnLdYVtqWag,The Wallace,Gastropubs,3.5,36,M4S 1Z4
hrbIB0mjkA20s7O3bR4GOw,Cinnabon,Desserts,4.5,12,M4S 2C6
-HwprJh-Bve1pcDH8_UFeQ,Chi Dim Sum,Asian Fusion,3.5,24,M4P 2E7
rkF_WvWIHqM1TfYtoPTvNw,Sushi Rock,Sushi Bars,2.5,99,M4P 2C8
BnG7Mwl4h1r35M5QBVzQeA,Serano Bakery,Bakeries,4.0,90,M4K 3T5
yjlrIZ5FtsiYFIn3xiaNIw,Sushi Shop,Japanese,3.5,19,M4P 2J3
r6zfqu8kzZteqVEu3zIYCg,C'est Bon,Chinese,3.0,54,M4N 2H8
8kToK23uEo5su6VftV8ZOg,The Right Wing Sport Pub,Chicken Wings,3.0,54,M4P
d7xjodUIGqFYexZoXEiF4Q,The Red Lantern,Pubs,3.5,42,M4S 1A1
INJ-1LC57mpAsNspyb3CfA,St. Louis Bar & Grill,Chicken Wings,3.0,67,M4S 1Z9
-WKQHbVgTNQVzCbVPDeMlg,Mon K Patisserie,Coffee & Tea,4.5,101,M4C 3G5
dAmVTQ6ukuLh4UxTmBoRkg,Maha's,Egyptian,4.0,507,M4L 2R2
SxvKjtbq5qRlFoXrU8Bo9Q,Descendant Detroit Style Pizza,Pizza,4.5,342,M4M 1L5
lIEahf71RLPJ_rFBJ5fqzQ,Sala Modern Thai Kitchen & Bar,Thai,4.5,154,M4J 1M6
UkoseRjoLT4K2bEzvmyhYA,The Wren,Bars,4.0,183,M4J 1M9
ubpAq3vEHfk3JtTooS7H3A,Shawarma Frenzy,Middle Eastern,4.5,36,M4K 3V8
aO94Wsh2VzrgdCXu26OJEQ,The Greek Grill,Greek,4.0,75,M4J 2S4
1HWH_BE_wMfX88cRoH-NCQ,Sakawa Coffee & Japanese Restaurant,Japanese,4.0,107,M4J 1L8
-J6FVdY9pSgAdFmmalO-pQ,Jatujak,Food Delivery Services,4.0,360,M1R 1R4
tuTAKHUm7ErDRZ2Yll8LzQ,Completo,Latin American,4.5,154,M4M 2Y9
-7BCZH437U5FjmNJ26llkg,Mr Pide,Pizza,4.5,79,M4J 1L6
V1FSee0pZ-yReDQ28SAO3g,White Lily Diner,Breakfast & Brunch,4.5,123,M4M 1G8
1W_gZM_uuEvJqapbIl6z9Q,El Charro,Mexican,4.0,66,M4K 2P7
gkCorLgPyQLsptTHalL61g,Broadview Espresso,Coffee & Tea,4.0,65,M4K 2P9
RUd_M7DPJq1I3DPq0oF--w,Lahore Tikka House,Halal,3.5,502,M4L 1Z3
kKNauD7d3HOvumRV7JIAfg,Knuckle Sandwich,Poutineries,4.0,106,M4C 3G4
oWTn2IzrprsRkPfULtjZtQ,The Burger's Priest,Burgers,3.5,448,M4L 1G3
blxcciomidl5td-QTSsg5Q,Souv Like,Greek,4.5,66,M4K 3S7
OmZ_Ub_0egPc6eDPD1OWSw,Athens Restaurant,Greek,4.0,81,M4J 1L2
NtII1vBcP1CiAs54kY1JQw,Danforth Pizza House,Pizza,4.0,120,M4J 1L9
v_XG6rpmOIqxMYyTfNKjaQ,Square Boy,Burgers,4.0,174,M4J 1L8
3qTSOuJ-ZyU1L7o62KHSIg,Gio Rana's Really Really Nice Restaurant,Italian,4.0,195,M4M 1L7
6BC87j5FxoIwa-atC77WYQ,Tabule Middle Eastern Cuisine,Middle Eastern,4.0,185,M4M 1H7
8mW3kpRSFvRqFErkNFOicQ,Pomarosa Coffee Shop & Kitchen,Venezuelan,5.0,39,M4J 1N4
gISrxk4A5dfrjDivkC-L-Q,Douce France,Chocolatiers & Shops,4.0,71,M4J 1L6
Njc2gHb5Z_ufkA_ow7hKqw,Amsterdam Barrel House,Breweries,3.5,49,M4G 3T7
AGLbnhGppqH7P8N6e02kZw,Ontario Science Centre,Museums,3.5,103,M3C 1T3
9_CGhHMz8698M9-PkVf0CQ,Little Coxwell Vietnamese & Thai Cuisine,Vietnamese,4.0,126,M4C 3G5
RXESkOgqAYGoujYTqy2KNg,The Only Cafe,Pubs,4.0,103,M4J 1L9
GQSmxqRi_s9U9qd5gHLKAw,Duke's Refresher + Bar,Burgers,4.0,188,M5B 1S8
0-yj2jtzLUHG2b7PpEHyog,Rendez-Vous,Ethiopian,4.0,99,M4J 1M9
Vv2PBGIa9GnPNDKhFRGQzg,La Diperie,Ice Cream & Frozen Yogurt,4.0,91,M4K 1P1
VtQIAj8eXvHqc_8MtMMGwg,Afghan Cuisine,Afghan,4.0,46,M4H 1C4
-PL-4fFYPYrOjnNd0lO4Lg,Stout Irish Pub,Pubs,4.0,134,M5A 2L2
p-Gnw4l-7436mtet4ojVlA,Red Rocket Coffee,Desserts,4.0,84,M4J 1M9
IUtjbbqQ6jUSi4t2jjgYRA,Fiorentina,Desserts,4.0,87,M4K 1P1
Cew9RRnuldbqaL3MW6p1wg,Greenwood Smokehouse BBQ,Barbeque,3.5,143,M4J 1L2
MvNRA9k-xF9ug5gXZexPog,Naan And Kabob,Afghan,4.5,18,M4G 3V1
SCklYa_jhihWAcfIn-_chg,Bonjour Brioche,Breakfast & Brunch,3.5,285,M4M 1H7
Aov96CM4FZAXeZvKtsStdA,Que Ling Restaurant,Vietnamese,4.0,77,M4M 2K1
aT9jGDqTCvVjGjbYC969Rg,Sushi & BBbop,Sushi Bars,4.5,87,M5B 1S8
yP71_LfUPnGIRqA2g09RoQ,Lake Inez,Bars,4.5,87,M4L 2A1
acgqti4AEuMIFUYss5zxsA,Cafe Belong,Cafes,3.5,96,M4W 3X8
XIRKBWMyW8bC7bZdyoabiQ,Papyrus,Egyptian,5.0,28,M4K 1N7
Xhf3nW6UahoVpRMkVUlnJA,Te Aro,Coffee & Tea,4.0,174,M4M 1K2
avdZfgCUrkirUbizXZGMAw,Pizza-Pide,Pizza,4.0,87,M4M 1Z1
0-fJRl595ZfHFyLQ3cROUg,Rise & Dine Eatery,Breakfast & Brunch,4.5,55,M4B 1M6
TibTrHAfWQwTKRIdIy1kSg,The Tilted Dog Pub & Kitchen,Sandwiches,4.5,68,M5A 3A2
FjTihEfjgq9dm3IJ7S888Q,Local 1794,Canadian (New),4.0,106,M4C 1H8
85-1svKd45woQLkcEedssA,Cumin Kitchen - Fine Indian Cuisine,Indian,4.5,51,M4C 1H8
dp9haMgS5RZ6i1kQq_oS5A,Fran's Restaurant,Diners,3.5,360,M5G 1K2
vcxvQyAggPqxcHwvJXvjGg,Bobbette & Belle,Caterers,4.0,173,M4M 1K9
g1BJJPqJz57vCIXpoqYoKg,Tsaa Tea Shop,Tea Rooms,4.0,60,M4K 1P3
_OecgEhpCDj-5qJNP_KlVg,Lalibela Ethiopian Restaurant,Ethiopian,4.0,83,M4J
i--dxuKd_6Dx7mwgQ5nl-g,School Restaurant,Bakeries,3.5,568,M6K 3E1
5hTskC8JrA2zA0mYaYEZpg,Otto's Bierhalle,German,4.0,176,M6J 1H3
OBPiT9OyFDaTfaLRwfqlSg,Kitten and the Bear,Coffee & Tea,4.5,90,M6J 1Y5
eoG9zP7xxsDHVM0kJYrvkw,The Shameful Tiki Room,Tiki Bars,4.0,219,M6K 1L7
YHubCF0Ua0uC6HC2tm-arQ,The Federal,Breakfast & Brunch,4.0,159,M6J 3L5
3-A-wVAkoyz39nSHaExpLw,The Lockhart,Bars,4.0,160,M6J 1Y8
tHlJKmUECTlj2amcGG0TOQ,Bobbie Sue's Mac & Cheese,Comfort Food,4.0,123,M6J 2Z7
YkdEIDQkn7osX5xW584WMw,Death in Venice Gelato,Ice Cream & Frozen Yogurt,4.0,98,M6J 1Y5
9GKi6rHN_0FRdcVahyIOXQ,Oyster Boy,Seafood,4.0,179,M6J 1G3
L82O1ZFFQfjJxF0_PYWPnA,Guu Izakaya Toronto,Japanese,4.0,129,M6K 1L4
_5izyrn1qV0uyec65UsdIA,LOCAL Public Eatery - Liberty Village,Sports Bars,4.0,267,M6K 3P6
x6fYvse8sBOZf9y8BOZZmA,Mamakas Taverna,Greek,4.0,188,M6J 2Y7
q7MorRPzU_J-iekeDKUKgw,Reposado Bar & Lounge,Cocktail Bars,4.0,137,M6J 2Z5
qvxpoQE5qwbZpuSGJzLK4Q,iHalo Krunch,Ice Cream & Frozen Yogurt,4.0,320,M6J 1G1
dy0O7DaSUd49NZWSEtvz_g,Foxley Bistro and Bar,Asian Fusion,4.0,131,M6J 2Z8
JEXasd9XUHFbt_fIdmdK8g,La Banane,French,4.0,128,M6J 2Z8
McVmSLVRJBDWIuQO7D6GJg,Soos,Malaysian,4.0,159,M6J 2Y7
7gnYWanhD6O7qOF-NfPNhA,Frankie's,Breakfast & Brunch,4.0,174,M6J 1H1
oc8204pyvf9ixdA4JzzaLA,The Good Son,Pizza,4.0,183,M6J 1H9
imDp2s4TANwV39FfYXTAEA,Bar Sybanne,Mediterranean,4.5,82,M6J 2Z8
bYpvggRwXGo633zikMOANw,Communist's Daughter,Bars,4.0,100,M6J 1X3
Sal1p68qpTKkyd4Si8OH6g,Cocktail Bar,Bars,4.5,105,M6J 1W3
nu-DHeDtxnOW5vYj93dGPQ,The Lakeview,Diners,3.5,395,M6J 1X2
JmZj7wzAJ7_4ksjG9WXdqw,Gladstone Hotel,Hotels,3.5,193,M6J 1J6
TFftsYkRIUtdo6ZhRwJ2lQ,Terroni,Italian,3.5,361,M6J 1E8
G9jwU3O0HOXTHt43eJi2mg,Imanishi Japanese Kitchen,Japanese,4.0,91,M6J 1Y1
3XVAfJQdX327pqNZg5KV5g,Bazara Asian Cuisine,Asian Fusion,4.0,113,M6J 2Z7
mw69E3vLAbN-ra92f5Y8ZQ,Black Cat Espresso Bar,Coffee & Tea,4.5,51,M6H 1B3
qIbv9W83eceDWbb24-8Elg,Moliceiro Restaurant,Portuguese,4.5,64,M6J 2Z8
wJK311GrpDS9KSaPdz27hQ,Trinity Bellwoods Park,Parks,4.0,89,M6J 2Z0
PGJd7yyMitAgYRRYvxxEHA,Venezia Bakery,Bakeries,4.0,88,M6J 2Z4
ydM0qCPG1cTZvAguCi2ucA,Rhum Corner,Caribbean,4.0,122,M6J 1W3
3YKV1eralyrKQqoWOTJMDA,Giulietta,Italian,4.0,86,M6H 1A5
Y8qupLl3mHmXeNSbsHEcrA,Lao Thai Restaurant,Thai,4.0,76,M6J 3K6
KcIalceIg6PSPONvLlI4-w,Sud Forno,Italian,4.0,156,M6J 1E9
-chGaXHZsoLKLHPJMMsdmw,Utopia Café & Grill,Tex-Mex,3.5,247,M6G 1B3
MH4xIHZ5-ajRMW3ZhUvtxA,Dolce Gelato,Ice Cream & Frozen Yogurt,4.0,133,M6G 1B9
bo4loBeLwkQqZ7HGrgxXRQ,Trattoria Taverniti,Italian,4.0,141,M6G 1B2
XmfiEDGV1V1mqeEP7SurTg,Ufficio,Seafood,4.0,91,M6J 3B1
_kXHHT8RMqx9Ro8gWXE9kA,Medieval Times Toronto,Dinner Theater,4.0,173,M6K 3C3
ZuA9e5nSrCj2R97x2K2yOQ,Cold Tea,Bars,3.5,149,M6J 1J6
byVmQiGVTyLrG_74OFJ7eg,Get Well,Dive Bars,4.0,98,M6J 1X4
mQuDZwxxPe54MY4TT8lEPQ,Bar Fancy,Chicken Shop,4.0,117,M6J 1H8
leMIHa6TogufHv5HNYjnfw,Ravi Soups,Soup,4.0,72,M6J 1J3
CZY3743GpOOhdDJu6UmPBA,Bar Buca,Bars,4.0,260,M5V
7HrCELR6uv2HkgL7aT_hcQ,Chiado,Seafood,4.0,116,M6H 1A3
tAzdE1tRcsznfWN6TOLP3Q,Egg Sunrise Grill,Breakfast & Brunch,5.0,23,M6J 1Y5
qRTbYc7ennnwfr992kfjdA,Caffino Ristorante,Italian,4.0,86,M6K 3C5
AcCZJpxiPqyzKFjlwlwd0Q,The County General,Bars,3.5,212,M6J 1G9
d6G0w_e3GaA90NSQeovShA,Pho Rua Vang Golden Turtle,Vietnamese,3.0,311,M6J 2Z2
oTIrLlpOOYIPCswyui0BgA,Sisters & Co,Breakfast & Brunch,4.5,60,M6J 1V9
5AabBubhVCZXHmBBuibFtg,Arabesque Middle Eastern Foods,Middle Eastern,5.0,27,M6H 1A9
xrA53WYhRCml2bMfpQ_Hig,La Palma,Italian,4.0,165,M6J 1V6
zHNk2BnANwkvHvaXD7yYsg,Té,Taiwanese,4.0,99,M6J 2Y7
pvrYMiZMrd-Z_9HvPr-b9Q,Aziza Cafe,Coffee & Tea,4.5,68,M6H 1A3
StjUke9uj6T6qB4hpyzMMA,Fresh on Crawford,Vegan,3.5,174,M6J 1G3
T6uVlXYp9XeW8U9QajqQdg,'ONO Poké Bar,Hawaiian,4.0,94,M6K 3S2
5JW08_RL9K60Ubo8-8lyVg,Skippa,Japanese,4.0,81,M6G 1H8
_l3nxDFpmLUMxCQrz1LfBQ,Early Bird Coffee & Kitchen,Coffee & Tea,4.0,279,M5V 2B7
ErTB7R4rJNUUV8nsUVG26Q,Forno Cultura,Bakeries,4.0,173,M5V 1M5
_cVCzKQGt23KKW1M07Yvkw,Jules Bistro,French,4.0,59,M6J 1G6
Ijh1AcbH-F3CyhYT_5qL8Q,Indian Grill,Indian,4.0,79,M6J 2Z4
Ycp3Agr7dt71TZkeKV7jng,Le Gourmand,Coffee & Tea,4.0,268,M5V 3S6
N0l4hT7UCywbZ9UEZ1R9kQ,Patois Toronto,Chinese,3.5,278,M6J 1V1
Pprj3lMHpSm_Q1Lw_j4xdQ,Woody's Burger Bar and Grill,Burgers,4.0,221,M8W 1R2
KpFgHrxoVOiwfpR0f5KXUA,Thrive Organic Kitchen & Café,Vegan,4.0,116,M8W 1N5
xMhpJZaj4QT1Soh76-E2CA,Feast of Dilli,Indian,4.5,84,M8W 3T7
c9AIsznk1BtEYZp0gZio6A,Dairy Cream,Ice Cream & Frozen Yogurt,4.5,182,L5G 1J7
E76D-dlsLBzYloX6Ov96QA,The Empanada Company,Latin American,4.0,82,M8W 3N3
cLPv_OR49siI6QVvN4g6Ew,Daddy O Doughnuts and British Baked Goods,Bakeries,4.5,119,L5A 1B2
AyUO53ftWgCU0gcrYMb3cQ,Sweet Olenka's,Desserts,4.0,92,M8V 1H5
wo6Z6VLOJejln04CsoX1WQ,Il Paesano Pizzeria & Restaurant,Pizza,4.0,83,M8W 3T8
0LXUiygAFnckcnIBjF9-mQ,Khao Gaeng,Thai,4.0,41,M8W 1P5
svijhRN0hWIHfKb421D1Tg,JOEY Sherway,Canadian (New),3.5,164,M9C 1B8
PqsF56BoiXAh26kXnzSykw,Fair Grounds Organic Café & Roastery,Coffee Roasteries,4.0,43,M8W 1R1
ufwkkMd9yr9cFU1R5ONArg,Huevos Gourmet,Mexican,4.5,186,L5G 1G8
hFbhRTodMqG2FAf0UWjJQw,The Golden Pheasant,Modern European,4.5,51,L5G 1J7
kueYOQWEZNTljmWODI0czg,George the Greek,Greek,4.0,45,M8W 1P5
tHjRafhkBKYDdlKAD7Dntg,Cactus Club Cafe,Cocktail Bars,4.0,107,M9C 1B8
9tKazRXjY6fkhlntKgFn_Q,Kitchen On Sixth,Breakfast & Brunch,4.5,38,M8V 1J9
ZspGe6tJ3d2Y4rxwAG8h-Q,Corner By Spoon and Fork,Asian Fusion,4.0,130,L4Y 2C5
gc2XZigymAwwNkjihdkO5w,DeCourses Café,Cafes,4.5,22,M8V 1M1
SPKNsdqFSI3kp5EMKyC0Mw,Sushi Omigoto,Sushi Bars,4.0,157,L4Y 4H6
jqsj8FQUa2w6G1XN4Gqrpg,Olive Kebab Restaurant,Mediterranean,4.5,29,M8V 2Y6
p83NqJF3CNuiGhn-4XjAHg,Morocco House,Moroccan,4.0,63,M8W 3W2
atBul_9I4TtdozKU0mRBjg,Via Allegro Ristorante,Italian,4.0,70,M9C 5H5
H4-PU2SIOfHgi3R1hCC0-g,Holy Smokez BBQ Sandwiches,Barbeque,4.0,163,L4Y 2C3
-cI4X2gFp64D0xzy6NmW_g,Istanbul Kebab House,Kebab,4.0,105,L4Y 2C1
MYCrFbGo2-ZiEYqpwiKsrw,Cellar Door,Italian,4.0,59,M8V 2B3
K4IQqHNtW_dYG6NmR_1FSQ,Lotus Island Vietnamese Eatery,Vietnamese,4.5,31,L5E
jd2jM22n-2DaIqlqVitUbw,Dong Gia,Vietnamese,4.0,31,M8W 3S2
zQRgTsipvU36PrEuC2pjaw,Burrito Boyz,Mexican,4.0,36,M8W 1R2
clZe2m5wDeZsBsGnTnX4Gg,Ranu Thai Cuisine,Thai,4.0,36,M8W 1M8
AprsB5kibAxqt77MeCPy6g,Raw Aura,Vegan,4.5,121,L5G 1E3
rXcq6CWUlrUhZPQUs1U35Q,Tasty Korea,Korean,5.0,10,M8W 1M8
98rv_GSV7ef9pXCPP0CuZA,OBQ Burger,Burgers,4.0,32,M8W 2K2
sUTgw9d2-OkYSRmF0wK75A,Union Chicken,Chicken Shop,3.5,82,M9C 1B8
Nqjig71Pc0hUz5LafqmETw,The Keg Steakhouse + Bar,Steakhouses,4.0,64,M9C 1B8
_vZGSGGbHnwA65rM5_V_Rw,Leziz  Kitchen,Mediterranean,5.0,10,M8W 2A4
68Qclj9uYXM7heF4TeIGBg,Sloppy Joe's Bar & Grill,Bars,3.0,59,M8W 1N5
vxTV73VIhjskiFcI-9zLOg,Pulcinella,Italian,3.5,40,M8W 1P7
kNlna23mYfRqGv7VJByKkA,La Castile Steak House & Seafood Restaurant,Steakhouses,3.5,117,L4X 1M3
7S88CYiqdre3EiQgIDwCbQ,Snack Shack,Fast Food,4.5,14,M8V 1M4
SJBzyJDCR_f6dx5tpYAABA,Kibo Sushi House,Sushi Bars,4.5,27,M8V 1J5
Ay0g8Fnn-yZZkbarz4c5Fg,Simon Sushi,Sushi Bars,4.0,26,M8W 1N2
VoJbh0ad4x5lnWPHx1sxVQ,Tartistry,Desserts,4.5,24,M8Z 1S2
gWGewfQrHusvzSQ1u-F_HQ,CakeStar,Desserts,4.5,10,M8W 1N2
CFZhZukrsIcFIxZ2I0p5Og,The Sydney Grind,Cafes,4.5,22,M8V 1J1
Jnw072ogcKlp758gI_PTjQ,The Grille Restaurant & Bar,Barbeque,3.0,120,M8Z 1V1
gVILTnDFDsVuVdxFVkRK7A,The Captain's Boil,Seafood,4.0,66,M9C 5H5
JSjce9VfPidXokK6WkolKw,Firehouse Subs,Sandwiches,4.5,24,M9C 1A7
OFsAM3mHhtciMqFx-Zwu6w,Tatsu's Bread,Bakeries,4.0,25,M8V 1L7
QW6YN-F4ikGWzEey8yi-OQ,Door FiftyFive,Southern,4.0,146,L5G 1C9
PMsqD6wHCfxdrZkGXIepvA,Mandarin Restaurant - Queensway,Chinese,3.5,74,M8Z 1S1
